abstract_id,category,abstract,sentence_id
24944140,results,"An inverse correlation existed between log MMP@/TIMP@ and net LV twist after adjusting for age , EF , duration of heart failure , systolic blood pressure , LV mass index , and LV sphericity index at end-diastole ( r = -@ , P < @ ) .",8
24331628,results,Patients in the TG and CG groups had similar blood cell counts at pre-operative and @-week postoperative time points .,8
24314853,methods,We compared the changes in the Gross Motor Function Measure ( GMFM ) and the Bayley Scales of Infant Development-II ( BSID-II ) scores during one month of hospitalization between two groups .,5
24667057,objective,The purpose of this study is to evaluate the use of ` otological compass ' on short-term results of inlay cartilaginous ` butterfly ' tympanoplasty technique in adult patients .,1
24594247,objective,"To compare the effect of semi-recumbent and sitting positions on gas exchange , respiratory mechanics and hemodynamics in patients weaning from mechanical ventilation .",0
25502511,conclusions,"This FD patient cohort , with mild-to-moderate renal involvement , had a significant WML burden and high inter-individual variability associated with the degree of LVPW but not the degree of kidney dysfunction .",12
24760977,results,"Neither ghrelin administration nor fasting had any significant effect on nucleus accumbens , caudate , anterior insula , or amygdala activation during the food-evaluation task or on auditory , motor , or visual cortex activation during a control task .",8
24993098,background,"Heart failure with reduced ejection fraction and obstructive sleep apnea ( OSA ) , @ states of increased metabolic demand and sympathetic nervous system activation , often coexist .",0
24528942,results,"Five of nine subjects in the esomeprazole group compared with @ of eight subjects in the placebo group experienced exacerbations ( esomeprazole vs. placebo : odds ratio = @ , @ % CI = ( @ , @ ) , Fisher 's exact test : p = @ ) .",7
24456286,results,"The results remained significant after controlling for baseline body mass index , P@NP , and IGF-@ .",9
24419482,conclusions,( ClinicalTrials.gov NCT@ ) .,10
24886626,methods,"Cardiovascular disease ( stroke , myocardial infarction and cardiovascular death ) and mortality were ascertained by medical records and National Death Index .",6
26281201,methods,"A control group included @ patients , including @ with fissures and @ with fistulas .",4
25448515,methods,The primary outcome was time from randomization to delivery .,3
24463236,results,"The EG increased MVIC and muscle power after the training period , although the training did not affect muscle endurance .",6
25416486,results,Analysis revealed a four factor ( fs = @ ) model scoring in @ items .,4
24434093,objective,"Prior data and theory suggest that these medications may inhibit response to exposure therapy , one of the most effective PTSD treatments .",1
24655464,results,"Planned contrasts found no significant effects for CB group on depressive symptoms compared to either bibliotherapy or brochure controls at posttest ( d = -@ and @ , respectively ) or over follow-up ( d = -@ and -@ , respectively ) .",2
25406682,background,Prevention of new IgE sensitizations has been described during allergen-specific immunotherapy .,0
24491034,methods,"Primary outcomes are domain specific self-efficacy , HIV related quality of life , and outcomes of health education .",6
25796417,background,"Colorectal stents have been available as a management option in obstruction for @ years , yet there is little randomized evidence of their effectiveness .",0
25557371,conclusions,"In phase @ clinical trials , DMF demonstrated rapid and sustained clinical and neuroradiological efficacy in relapsing-remitting multiple sclerosis .",8
25779750,methods,"Patients were randomized @:@:@ to receive placebo , apremilast @ mg twice a day , or apremilast @ mg twice a day .",1
25333885,methods,Participants in the experimental condition also completed these measures at a @-month follow-up .,4
25012990,methods,"A phase IIIb , open-label , @:@ randomized , active-controlled , @-week multicentre study of T@DM patients inadequately controlled on metformin was conducted .",1
24595550,results,"Serum CRP levels did not differ significantly during the study period , although serum CRP levels in the TU-@ group tended to be lower than those in the placebo group in patients with grade B liver damage .",6
24663961,conclusions,Major improvements in the implementation of `` test and treat '' policy were observed in Kenya .,12
24835849,methods,Secondary outcomes included the number of ventilator-free days ( days that patients were alive and breathing spontaneously ) to day @ and organ-failure-free days to day @ .,6
25303950,conclusions,These findings may explain the improvement in clinical outcome of FET associated with the use of TEAS .,10
24508795,methods,"The speed of sound , which is directly proportional to the square root of the tissue 's elastic modulus , was assessed using SAM .",6
24508285,conclusions,There was no evidence of a difference in admissions/readmission to hospital between patients who undertook a brief heart failure self-management programme facilitated by a specialist heart failure nurse and those also receiving care from a specialist nurse who followed the programme on their own .,10
25480461,results,"Dropout rates were @ % by @-months , @ % by @ months , with no differences across groups .",10
24970786,conclusions,"Nevertheless , some patients still experience disease progression under exemestane .",17
24912844,background,"However , despite the increasing number of school-based interventions to prevent obesity , results continue to be inconsistent and it is still unclear what the necessary conditions are that lead to the sustained behaviour change required to affect weight status .",1
24418042,conclusions,Both GT and @-on-@ groups demonstrated significant improvement in total errors and time after only @ sessions .,13
25297721,results,"Mild side effects were occasionally reported , all of which were self-limiting .",6
25962930,methods,Trends over time in the mean urine L/M ratios for each group were estimated using a general linear mixed model .,3
24368615,conclusions,The intervention is feasible in this workplace setting across different seasonal periods .,11
24261985,conclusions,Results are expected to be published in @-@ .,14
25325608,results,"Repeated-measure mixed-model analyses including data from baseline through year-@ for all participants demonstrated a significant positive association between AHI and stage @ sleep ( p < @ ) , and a significant negative association between AHI and stage @ ( p = @ ) and REM sleep ( p < @ ) , whereas changes in body weight had no relation to any sleep stages or TST .",5
25667135,methods,"The primary endpoint was short - and long-term pain and secondary endpoints included postoperative morbidity , quality of life , and overall survival .",5
25099425,conclusions,A school-based media literacy curriculum is more effective than a standard educational program in teaching media literacy and improving perceptions of the true prevalence of smoking among adolescents .,9
24341333,background,Inflammatory bowel disease ( IBD ) is a chronic condition with an unpredictable disease course .,0
24685971,conclusions,Our study results support a fundamental re-evaluation of the role of neck pain in migraine .,10
